CPT_ID, Latitude, Longitude, NZMG Easting, NZMG Northing,NZTM_X,NZTM_Y, Vs30,,,,
CPT_26177_measurement_num_0,172.743207816335,-43.5438056862245,2489258.61163578,5740372.61700425,1579254.82,5178761.6,185.81,,,,
CPT_47925_measurement_num_0,172.713399461945,-43.4948561045778,2486830.93194276,5745803.24975291,1576828,5184190,185.82,,,,
CPT_2153_measurement_num_0,172.706059867081,-43.4947678691373,2486237.24570297,5745810.99413936,1576234.55,5184197.73,185.84,,,,
CPT_50639_measurement_num_0,172.712480837016,-43.4857101018935,2486753.13798154,5746819.13259404,1576750.22,5185205.48,185.85,,,,
CPT_45089_measurement_num_0,172.713460973112,-43.4935919644726,2486835.42620151,5745943.7152562,1576832.49,5184330.41,185.85,,,,
CPT_50692_measurement_num_0,172.693393377525,-43.5139867615343,2485220.55562684,5743672.06231412,1575218.31,5182059.62,185.87,,,,
CPT_75694_measurement_num_0,172.704467790661,-43.38677099486,2486065.99486394,5757809.00154146,1576063.29,5196191.08,185.88,,,,
CPT_2197_measurement_num_0,172.715734314701,-43.4974249171605,2487020.75260812,5745518.49334663,1577017.75,5183905.36,185.88,,,,
CPT_130275_measurement_num_0,172.739427958661,-43.5376528269206,2488951.00359534,5741055.28216133,1578947.32,5179443.98,185.89,,,,
CPT_22273_measurement_num_0,172.715189953454,-43.4926099525164,2486974.90369647,5746053.29607137,1576971.91,5184439.95,185.9,,,,
CPT_24515_measurement_num_0,172.699746024574,-43.5068309926368,2485731.36715528,5744468.94533618,1575728.9,5182856.2,185.92,,,,
CPT_18578_measurement_num_0,172.703860458972,-43.47419948201,2486051.25903185,5748095.54556319,1576048.6,5186481.38,185.94,,,,
CPT_43781_measurement_num_0,172.66619597266,-43.5093179657849,2483019.36916649,5744182.36460126,1573017.98,5182569.67,185.95,,,,
CPT_10043_measurement_num_0,172.749063630911,-43.5546458104907,2489735.47449774,5739169.6632467,1579731.52,5177559.15,185.96,,,,
CPT_33265_measurement_num_0,172.711933971941,-43.4818359674716,2486707.41644149,5747249.40299178,1576704.51,5185635.58,185.96,,,,
CPT_44408_measurement_num_0,172.670372457489,-43.52301629804,2483363.08347354,5742661.79242278,1573361.6,5181049.7,185.98,,,,
CPT_44306_measurement_num_0,172.684979956543,-43.527925086478,2484546.08684205,5742120.95758813,1574544.15,5180509.11,185.98,,,,
CPT_54509_measurement_num_0,172.737575249725,-43.5340509459033,2488800.0020688,5741454.99778179,1578796.37,5179843.53,185.99,,,,
CPT_9709_measurement_num_0,172.711588774949,-43.5026685416039,2486687.46820341,5744934.76877696,1576684.61,5183321.86,186,,,,
CPT_74582_measurement_num_0,172.682914218436,-43.4978583414777,2484366.44876579,5745460.80284567,1574364.5,5183847.64,186,,,,
CPT_31244_measurement_num_0,172.695861061724,-43.5484850109014,2485433.99330549,5739839.93665746,1575431.77,5178229.02,186.01,,,,
CPT_24486_measurement_num_0,172.691270949563,-43.4782419947835,2485034.29193626,5747642.73319643,1575032.04,5186028.73,186.05,,,,
CPT_11670_measurement_num_0,172.700431666286,-43.4779455370152,2485775.32404704,5747678.3664129,1575772.78,5186064.36,186.07,,,,
CPT_22307_measurement_num_0,172.710109990343,-43.4880500100509,2486562.24791081,5746558.50304643,1576559.41,5184944.95,186.08,,,,
CPT_26111_measurement_num_0,172.716188791283,-43.4913414781129,2487055.21810316,5746194.50052646,1577052.19,5184581.1,186.08,,,,
CPT_88509_measurement_num_0,172.748736533895,-43.5499675833616,2489707.4874753,5739689.35631405,1579703.53,5178078.63,186.08,,,,
CPT_9891_measurement_num_0,172.689115092354,-43.5215191627266,2484877.72814051,5742833.92010234,1574875.64,5181221.8,186.09,,,,
CPT_74596_measurement_num_0,172.708404612677,-43.4764476565382,2486419.80116684,5747847.06256816,1576417,5186233,186.1,,,,
CPT_22411_measurement_num_0,172.694500378502,-43.5488417319897,2485324.17789459,5739799.9041408,1575322,5178189,186.1,,,,
CPT_74427_measurement_num_0,172.747903063329,-43.5546775634228,2489641.70576635,5739165.854434,1579637.79,5177555.34,186.1,,,,
CPT_28612_measurement_num_0,172.713077048045,-43.485157023592,2486801.15803515,5746880.74610409,1576798.22,5185267.07,186.11,,,,
CPT_74594_measurement_num_0,172.712958225947,-43.4859364992471,2486791.8429722,5746794.11207116,1576788.91,5185180.47,186.13,,,,
CPT_11329_measurement_num_0,172.699217102433,-43.5135712853395,2485691.28404088,5743719.93042797,1575688.85,5182107.48,186.14,,,,
CPT_35002_measurement_num_0,172.669503958561,-43.5247539532049,2483293.63054391,5742468.45867515,1573292.18,5180856.44,186.15,,,,
CPT_26030_measurement_num_0,172.711101129943,-43.4828760265525,2486640.43810595,5747133.61845032,1576637.56,5185519.84,186.17,,,,
CPT_9703_measurement_num_0,172.716635975604,-43.4938610916505,2487092.33817384,5745914.68904388,1577089.3,5184301.4,186.17,,,,
CPT_44424_measurement_num_0,172.748911118114,-43.5504670706314,2489721.7618261,5739633.90327793,1579717.8,5178023.2,186.18,,,,
CPT_25831_measurement_num_0,172.698631642488,-43.4311642089928,2485610.9426841,5752875.26860184,1575608.41,5191259.24,186.18,,,,
CPT_50791_measurement_num_0,172.730077993658,-43.506378968637,2488184.0804669,5744527.51640159,1578180.63,5182914.8,186.18,,,,
CPT_34804_measurement_num_0,172.710079366647,-43.5127536623719,2486569.27698023,5743813.86695499,1576566.49,5182201.4,186.19,,,,
CPT_23571_measurement_num_0,172.704342356614,-43.5361086165556,2486114.53844173,5741217.44565267,1576112,5179606,186.2,,,,
CPT_88510_measurement_num_0,172.748729707938,-43.5499717103002,2489706.93723637,5739688.89614174,1579702.98,5178078.17,186.21,,,,
CPT_86833_measurement_num_0,172.700779883086,-43.5031437464013,2485813.50871348,5744878.90525183,1575811,5183266,186.21,,,,
CPT_44400_measurement_num_0,172.738516932896,-43.5338590619703,2488876.0535971,5741476.55455968,1578872.39,5179865.08,186.22,,,,
CPT_13778_measurement_num_0,172.709638771637,-43.5126043339934,2486533.5930663,5743830.33431652,1576530.82,5182217.86,186.22,,,,
CPT_7680_measurement_num_0,172.688057922653,-43.518675258756,2484791.08194771,5743149.56670105,1574789.02,5181537.32,186.23,,,,
CPT_74436_measurement_num_0,172.728715503811,-43.5239669385067,2488080.22672789,5742573.08600297,1578076.86,5180961.15,186.23,,,,
CPT_37150_measurement_num_0,172.662902854363,-43.4955101330134,2482746.89943679,5745715.36558411,1572745.58,5184102.07,186.23,,,,
CPT_2084_measurement_num_0,172.662908424615,-43.4955093390482,2482747.34961447,5745715.45560934,1572746.03,5184102.16,186.23,,,,
CPT_35017_measurement_num_0,172.747488842659,-43.5489462774527,2489606.31897162,5739802.52532234,1579602.4,5178191.75,186.24,,,,
CPT_17335_measurement_num_0,172.657519023781,-43.5169860046133,2482321.20252782,5743327.60031043,1572320.11,5181715.22,186.25,,,,
CPT_35050_measurement_num_0,172.695007824328,-43.5508522873204,2485365.99748894,5739576.67376284,1575363.81,5177965.86,186.26,,,,
CPT_74607_measurement_num_0,172.687406818747,-43.5277866887412,2484742.21532123,5742137.06861943,1574740.2,5180525.22,186.27,,,,
CPT_37547_measurement_num_0,172.708745045593,-43.5208560031685,2486464.51380862,5742913.30164398,1576461.79,5181301.19,186.27,,,,
CPT_34971_measurement_num_0,172.688006755436,-43.5172711741483,2484786.36407575,5743305.54824875,1574784.3,5181693.24,186.28,,,,
CPT_2245_measurement_num_0,172.706270972184,-43.4952319530953,2486254.50161661,5745759.49348084,1576251.8,5184146.25,186.28,,,,
CPT_94324_measurement_num_0,172.634839732022,-43.5305054028659,2480494.05258911,5741817.82987337,1570493.72,5180205.98,186.31,,,,
CPT_175641_measurement_num_0,172.712978950801,-43.4897605031767,2486794.97733383,5746369.26424649,1576792.05,5184755.79,186.32,,,,
CPT_26010_measurement_num_0,172.710662926027,-43.4841620861668,2486605.48202157,5746990.61267441,1576602.62,5185376.89,186.32,,,,
CPT_50744_measurement_num_0,172.700247493191,-43.515739338291,2485775.46184091,5743479.35334987,1575773,5181867,186.33,,,,
CPT_56882_measurement_num_0,172.700247493191,-43.515739338291,2485775.46184091,5743479.35334987,1575773,5181867,186.33,,,,
CPT_2162_measurement_num_0,172.715122439162,-43.49342251295,2486969.75009357,5745963.00041938,1576966.76,5184349.69,186.33,,,,
CPT_33198_measurement_num_0,172.686876051781,-43.4968450206461,2484686.45723094,5745574.59096747,1574684.38,5183961.39,186.34,,,,
CPT_15267_measurement_num_0,172.716003447901,-43.5000670863686,2487043.51620503,5745225.0165759,1577040.51,5183612,186.34,,,,
CPT_38827_measurement_num_0,172.65781806018,-43.5127410271841,2482343.45422477,5743799.32282051,1572342.34,5182186.76,186.35,,,,
CPT_182318_measurement_num_0,172.713429060751,-43.4901136106233,2486831.52123116,5746330.15814668,1576828.58,5184716.7,186.35,,,,
CPT_85072_measurement_num_0,172.657397457959,-43.5223986418603,2482313.83241265,5742726.20676706,1572312.76,5181114.06,186.35,,,,
CPT_49791_measurement_num_0,172.737874023028,-43.5602739939538,2488833.25471879,5738541.5842783,1578829.69,5176931.3,186.36,,,,
CPT_1368_measurement_num_0,172.67497462696,-43.5264084094285,2483736.61040319,5742286.37497703,1573734.99,5180674.44,186.39,,,,
CPT_26086_measurement_num_0,172.713928992746,-43.4922798583705,2486872.78360823,5746089.62229653,1576869.83,5184476.26,186.4,,,,
CPT_34938_measurement_num_0,172.696160786947,-43.4935446911073,2485436.08051229,5745944.03167451,1575433.7,5184330.7,186.4,,,,
CPT_47969_measurement_num_0,172.6812945924,-43.499157210345,2484236.00427547,5745315.99895453,1574234.11,5183702.89,186.41,,,,
CPT_31853_measurement_num_0,172.674505101219,-43.5294967916274,2483699.98592649,5741943.10120469,1573698.39,5180331.3,186.43,,,,
CPT_99847_measurement_num_0,172.67647100032,-43.5104049632593,2483850.71314529,5744064.85873447,1573849,5182452.23,186.45,,,,
CPT_22397_measurement_num_0,172.697989126418,-43.5512758358262,2485607.08299579,5739530.48763018,1575604.8,5177919.7,186.45,,,,
CPT_43878_measurement_num_0,172.699102060788,-43.4293090098055,2485648.28822196,5753081.5181052,1575645.74,5191465.41,186.46,,,,
CPT_2657_measurement_num_0,172.715258444765,-43.4873768179322,2486978.46469189,5746634.72597864,1576975.46,5185021.15,186.47,,,,
CPT_5014_measurement_num_0,172.685900285242,-43.5276410131985,2484620.36727829,5742152.79812991,1574618.4,5180540.94,186.47,,,,
CPT_18606_measurement_num_0,172.66085401072,-43.5174069900245,2482591.03705844,5743281.92529748,1572589.84,5181669.57,186.48,,,,
CPT_48845_measurement_num_0,172.709508028268,-43.4821010403798,2486511.25816718,5747219.27428019,1576508.43,5185605.46,186.5,,,,
CPT_26043_measurement_num_0,172.711630905928,-43.4786601883417,2486681.68140222,5747602.15230573,1576678.78,5185988.19,186.5,,,,
CPT_2231_measurement_num_0,172.717090538144,-43.4935893868077,2487129.00332863,5745945.00038674,1577125.95,5184331.7,186.5,,,,
CPT_25862_measurement_num_0,172.702815271651,-43.4713066483456,2485965.54965121,5748416.64253768,1575962.92,5186802.35,186.51,,,,
CPT_103054_measurement_num_0,172.669576015806,-43.5228879395907,2483298.63844206,5742675.79966793,1573297.18,5181063.7,186.52,,,,
CPT_40371_measurement_num_0,172.674063280776,-43.5149963371124,2483658.0041168,5743553.99370861,1573656.38,5181941.56,186.52,,,,
CPT_34962_measurement_num_0,172.710556383215,-43.5070167141773,2486605.64549379,5744451.38901474,1576602.83,5182838.67,186.54,,,,
CPT_4520_measurement_num_0,172.714280602266,-43.4990236986224,2486903.78258179,5745340.46506698,1576900.83,5183727.4,186.54,,,,
CPT_7605_measurement_num_0,172.712026314609,-43.4988140060331,2486721.38019991,5745363.13763671,1576718.5,5183750.06,186.54,,,,
CPT_2642_measurement_num_0,172.727189959589,-43.5218329010743,2487956.12202469,5742809.78392314,1577952.8,5181197.75,186.56,,,,
CPT_76104_measurement_num_0,172.682572570346,-43.4793230096757,2484331.0041547,5747519.99616181,1574329.03,5185906.03,186.56,,,,
CPT_54638_measurement_num_0,172.730311275865,-43.5233053889762,2488209.00058272,5742647.00260799,1578205.58,5181035.04,186.57,,,,
CPT_10694_measurement_num_0,172.667913067069,-43.4737079651161,2483142.52128809,5748139.22453615,1573141,5186525,186.57,,,,
CPT_5510_measurement_num_0,172.749165528359,-43.5533312392429,2489743.27183745,5739315.74272264,1579739.31,5177705.17,186.58,,,,
CPT_12226_measurement_num_0,172.731009666408,-43.5241709026239,2488265.77135389,5742551.0226978,1578262.33,5180939.1,186.62,,,,
CPT_76115_measurement_num_0,172.684514468613,-43.4790493398719,2484487.99615712,5747550.99575503,1574485.96,5185937.02,186.62,,,,
CPT_37265_measurement_num_0,172.69783394654,-43.4310709794503,2485546.31765111,5752885.39270825,1575543.81,5191269.36,186.63,,,,
CPT_100849_measurement_num_0,172.677979320469,-43.5416043617503,2483985.99828348,5740599.00323601,1573984.33,5178987.74,186.63,,,,
CPT_2464_measurement_num_0,172.715643576636,-43.496992575235,2487013.25047646,5745566.50252404,1577010.25,5183953.35,186.64,,,,
CPT_36252_measurement_num_0,172.705167355972,-43.4741988072224,2486157.00078207,5748095.99416849,1576154.3,5186481.83,186.64,,,,
CPT_200103_measurement_num_0,172.640948372937,-43.5340918689166,2480989.55282678,5741421.50058163,1570989.04,5179809.82,186.65,,,,
CPT_201231_measurement_num_0,172.616693973147,-43.5470049665556,2479035.61961866,5739978.15220714,1569035.92,5178366.96,186.65,,,,
CPT_22394_measurement_num_0,172.697330966943,-43.5516801853819,2485554.06018492,5739485.37129048,1575551.8,5177874.6,186.67,,,,
CPT_27634_measurement_num_0,172.669634995267,-43.5135299786832,2483299.30706798,5743715.50580231,1573297.82,5182103,186.68,,,,
CPT_14070_measurement_num_0,172.715770123732,-43.5036080746151,2487025.98146641,5744831.54087672,1577022.99,5183218.68,186.69,,,,
CPT_74603_measurement_num_0,172.712771018426,-43.4950399262502,2486780.17133831,5745782.65255652,1576777.26,5184169.41,186.7,,,,
CPT_2652_measurement_num_0,172.730748413471,-43.5248175136642,2488244.88121211,5742479.11430026,1578241.45,5180867.22,186.7,,,,
CPT_2237_measurement_num_0,172.714356486461,-43.495940816417,2486908.75084616,5745683.00067331,1576905.79,5184069.8,186.7,,,,
CPT_74437_measurement_num_0,172.74593890397,-43.5483643227504,2489480.8691868,5739866.80504044,1579477,5178256,186.72,,,,
CPT_26042_measurement_num_0,172.71155942665,-43.4806895832368,2486676.67613745,5747376.66360811,1576673.78,5185762.79,186.72,,,,
CPT_45189_measurement_num_0,172.707154955277,-43.5166490210575,2486334.32288255,5743380.26039998,1576331.64,5181767.96,186.73,,,,
CPT_25965_measurement_num_0,172.709302948499,-43.4829635834456,2486495.00024629,5747123.38679667,1576492.18,5185509.61,186.73,,,,
CPT_34021_measurement_num_0,172.744358025673,-43.544535985333,2489351.81768281,5740291.76159152,1579347.99,5178680.78,186.73,,,,
CPT_25134_measurement_num_0,172.69515295582,-43.5532759778437,2485378.7037698,5739307.43585936,1575376.52,5177696.73,186.74,,,,
CPT_25819_measurement_num_0,172.697529872987,-43.5515150342591,2485570.06722703,5739503.77813493,1575567.8,5177893,186.74,,,,
CPT_62489_measurement_num_0,172.707997382451,-43.4944065384161,2486393.81871289,5745851.68718611,1576391.06,5184238.41,186.74,,,,
CPT_26088_measurement_num_0,172.713989153269,-43.4983224357033,2486879.94454747,5745418.29634944,1576877,5183805.2,186.78,,,,
CPT_20187_measurement_num_0,172.715656626554,-43.5030152201465,2487016.57901892,5744897.37718985,1577013.59,5183284.49,186.8,,,,
CPT_3730_measurement_num_0,172.705565729,-43.476847467685,2486190.26974866,5747801.83830146,1576187.56,5186187.79,186.8,,,,
CPT_26192_measurement_num_0,172.74792569212,-43.5499019586442,2489641.94071312,5739696.45105635,1579638.01,5178085.72,186.8,,,,
CPT_54395_measurement_num_0,172.714742685883,-43.4916731100031,2486938.37089609,5746157.25787131,1576935.39,5184543.87,186.8,,,,
CPT_27583_measurement_num_0,172.707289986847,-43.4779750045713,2486330.21328075,5747677.05715689,1576327.45,5186063.06,186.8,,,,
CPT_88269_measurement_num_0,172.741037065045,-43.5374610008075,2489080.99722978,5741076.99756639,1579077.26,5179465.69,186.81,,,,
CPT_25917_measurement_num_0,172.707623125201,-43.4777386828397,2486357.07429195,5747703.40709293,1576354.3,5186089.4,186.81,,,,
CPT_26130_measurement_num_0,172.72796886879,-43.5225276347054,2488019.34581157,5742732.80155076,1578016,5181120.8,186.82,,,,
CPT_59368_measurement_num_0,172.702609393382,-43.4867662725148,2485954.99936686,5746698.99910472,1575952.4,5185085.38,186.82,,,,
CPT_3678_measurement_num_0,172.712940539994,-43.4979486508104,2486794.99139617,5745459.53434593,1576792.08,5183846.42,186.83,,,,
CPT_74568_measurement_num_0,172.712379379985,-43.4804556452861,2486742.92280568,5747402.88289783,1576740,5185789,186.84,,,,
CPT_11380_measurement_num_0,172.707005327517,-43.5178080271559,2486322.67514942,5743251.44954519,1576320,5181639.2,186.84,,,,
CPT_34087_measurement_num_0,172.648136458299,-43.5255777421263,2481566.59892788,5742369.90013665,1571565.83,5180757.87,186.85,,,,
CPT_74468_measurement_num_0,172.683299403232,-43.500837489239,2484398.85431314,5745129.9328646,1574396.9,5183516.9,186.87,,,,
CPT_74542_measurement_num_0,172.708592830774,-43.4814589545392,2486436.96980024,5747290.35345393,1576434.17,5185676.51,186.87,,,,
CPT_59690_measurement_num_0,172.727566202055,-43.5093574810204,2487982.03250707,5744195.93806134,1577978.67,5182583.35,186.87,,,,
CPT_22343_measurement_num_0,172.707047967356,-43.5205031126254,2486327.16968571,5742952.0304934,1576324.5,5181339.9,186.89,,,,
CPT_15499_measurement_num_0,172.708468518355,-43.5094395944135,2486437.7425474,5744181.61581625,1576435,5182569,186.9,,,,
CPT_37748_measurement_num_0,172.714139057326,-43.4879669590283,2486888.13768203,5746568.8514857,1576885.17,5184955.3,186.9,,,,
CPT_26215_measurement_num_0,172.751036899342,-43.556439080504,2489895.51480834,5738970.89724759,1579891.5,5177360.47,186.91,,,,
CPT_22274_measurement_num_0,172.714900030036,-43.4924299542625,2486951.38465842,5746073.21438059,1576948.4,5184459.86,186.92,,,,
CPT_12065_measurement_num_0,172.709108369782,-43.5229611335481,2486494.7001453,5742679.51785906,1576491.97,5181067.5,186.93,,,,
CPT_76188_measurement_num_0,172.705682335866,-43.4947014367236,2486206.68368732,5745818.26760171,1576204,5184205,186.95,,,,
CPT_29772_measurement_num_0,172.709697710524,-43.4810440543677,2486526.19586837,5747336.76028213,1576523.36,5185722.9,186.95,,,,
CPT_38217_measurement_num_0,172.697762985404,-43.4306819818149,2485540.41558839,5752928.58939467,1575537.91,5191312.54,186.97,,,,
CPT_9713_measurement_num_0,172.713144824078,-43.5024796740733,2486813.23888251,5744956.18466778,1576810.33,5183343.27,186.99,,,,
CPT_15100_measurement_num_0,172.700303396141,-43.5219434228616,2485782.44754829,5742790.08017307,1575780,5181178,187,,,,
CPT_44370_measurement_num_0,172.711975589121,-43.4841382071187,2486711.66423126,5746993.63211044,1576708.76,5185379.91,187.01,,,,
CPT_37589_measurement_num_0,172.690520975443,-43.4920810431226,2484979.30322912,5746104.97308331,1574977.1,5184491.57,187.01,,,,
CPT_2173_measurement_num_0,172.714481792847,-43.4975657751625,2486919.50188318,5745502.49895271,1576916.54,5183889.37,187.01,,,,
CPT_2330_measurement_num_0,172.714856735936,-43.4973732084187,2486949.75435291,5745523.99689046,1576946.78,5183910.86,187.01,,,,
CPT_76114_measurement_num_0,172.684662333855,-43.4791487052858,2484500.00067492,5747540.00129095,1574497.96,5185926.03,187.02,,,,
CPT_2314_measurement_num_0,172.712301697147,-43.4957826817614,2486742.49483746,5745700.00056355,1576739.6,5184086.79,187.03,,,,
CPT_7600_measurement_num_0,172.740209816355,-43.536472259743,2489013.7925529,5741186.64372299,1579010.08,5179575.29,187.03,,,,
CPT_91745_measurement_num_0,172.684298510079,-43.4826236402956,2484472.02305551,5747153.82143125,1574470,5185540,187.05,,,,
CPT_17821_measurement_num_0,172.749652005408,-43.5544249664851,2489782.94475644,5739194.34195185,1579778.97,5177583.82,187.05,,,,
CPT_25816_measurement_num_0,172.698048913362,-43.4330377482435,2485564.51351182,5752666.94832251,1575562,5191051,187.05,,,,
CPT_25840_measurement_num_0,172.698615267444,-43.5038597550488,2485638.73756323,5744798.72726889,1575636.3,5183185.85,187.06,,,,
CPT_74581_measurement_num_0,172.660514057029,-43.5163596855231,2482563.07931339,5743398.17125393,1572561.89,5181785.77,187.07,,,,
CPT_30762_measurement_num_0,172.697691247401,-43.5488025812194,2485582.02172307,5739805.18815967,1575579.74,5178194.29,187.07,,,,
CPT_50736_measurement_num_0,172.685287197607,-43.5275269542782,2484570.7578984,5742165.28440359,1574568.81,5180553.42,187.07,,,,
CPT_93812_measurement_num_0,172.698270724209,-43.5512849532424,2485629.84213003,5739529.55653451,1575627.55,5177918.77,187.08,,,,
CPT_4600_measurement_num_0,172.699264438176,-43.5150762036661,2485695.71181577,5743552.74423027,1575693.28,5181940.36,187.09,,,,
CPT_74577_measurement_num_0,172.712003439198,-43.4825708051265,2486713.3175544,5747167.78073305,1576710.41,5185553.99,187.09,,,,
CPT_9716_measurement_num_0,172.716593641515,-43.5020668734598,2487092.00128505,5745002.99756281,1577088.98,5183390.07,187.1,,,,
CPT_45633_measurement_num_0,172.715366032171,-43.4949360226948,2486990.02525997,5745794.91347785,1576987.03,5184181.67,187.13,,,,
CPT_710_measurement_num_0,172.749099221859,-43.5568100499829,2489739.06908941,5738929.21481657,1579735.12,5177318.8,187.13,,,,
CPT_125251_measurement_num_0,172.674737803626,-43.5085047355492,2483709.7428335,5744275.43433188,1573708.08,5182662.72,187.14,,,,
CPT_26034_measurement_num_0,172.711274627424,-43.4829013166958,2486654.48363845,5747130.85713413,1576651.6,5185517.08,187.15,,,,
CPT_49992_measurement_num_0,172.654869895084,-43.5079265844414,2482102.86439236,5744333.235785,1572101.83,5182720.46,187.15,,,,
CPT_25871_measurement_num_0,172.704730880418,-43.4732379088591,2486121.30816749,5748202.62648394,1576118.62,5186588.42,187.16,,,,
CPT_35626_measurement_num_0,172.738374999704,-43.5352850090506,2488865.07517779,5741318.09075688,1578861.42,5179706.68,187.16,,,,
CPT_38146_measurement_num_0,172.708586959997,-43.4794129768256,2486435.70270376,5747517.6628742,1576432.9,5185903.73,187.16,,,,
CPT_103136_measurement_num_0,172.705768475145,-43.477186012123,2486206.80574087,5747764.28330982,1576204.09,5186150.25,187.17,,,,
CPT_72360_measurement_num_0,172.677990841491,-43.4781669195923,2483959.83119452,5747647.02135647,1573958,5186033,187.17,,,,
CPT_26182_measurement_num_0,172.743792220179,-43.5437133533331,2489305.81124774,5740383.01994785,1579302,5178772,187.17,,,,
CPT_22304_measurement_num_0,172.717000015555,-43.4921300150322,2487121.1329327,5746107.114753,1577118.08,5184493.75,187.18,,,,
CPT_24453_measurement_num_0,172.690810057403,-43.4760689952449,2484996.1107676,5747884.0178387,1574993.87,5186269.92,187.18,,,,
CPT_56885_measurement_num_0,172.701993477616,-43.515446761355,2485916.51895169,5743512.36295098,1575914,5181900,187.2,,,,
CPT_50747_measurement_num_0,172.701993477616,-43.515446761355,2485916.51895169,5743512.36295098,1575914,5181900,187.2,,,,
CPT_10936_measurement_num_0,172.695072430154,-43.4759583423657,2485340.92638991,5747897.57825641,1575338.55,5186283.48,187.22,,,,
CPT_34882_measurement_num_0,172.705386002914,-43.4771920507025,2486175.86349782,5747763.50348143,1576173.16,5186149.47,187.22,,,,
CPT_76273_measurement_num_0,172.630927488085,-43.5079805700227,2480166.78210858,5744318.98067639,1570166.5,5182706.16,187.22,,,,
CPT_93575_measurement_num_0,172.715780139862,-43.4917948204522,2487022.33414538,5746144.02113011,1577019.32,5184530.64,187.24,,,,
CPT_24582_measurement_num_0,172.679405233554,-43.5370306179029,2484099.29930145,5741107.60054905,1574097.57,5179496.14,187.24,,,,
CPT_2457_measurement_num_0,172.713650692947,-43.4948499807828,2486851.25005826,5745803.9996686,1576848.31,5184190.75,187.25,,,,
CPT_44431_measurement_num_0,172.739799574692,-43.5360858554248,2488980.50004055,5741229.47192291,1578976.8,5179618.1,187.27,,,,
CPT_74550_measurement_num_0,172.70857879789,-43.4811369241586,2486435.70984364,5747326.12754767,1576432.91,5185712.27,187.27,,,,
CPT_2645_measurement_num_0,172.729272918899,-43.5237288364958,2488125.20555667,5742599.68560369,1578121.82,5180987.74,187.27,,,,
CPT_44423_measurement_num_0,172.749138724393,-43.5505107904936,2489740.16926777,5739629.10079748,1579736.2,5178018.4,187.27,,,,
CPT_74565_measurement_num_0,172.68266171683,-43.4978443146228,2484346.02075352,5745462.28383877,1574344.08,5183849.12,187.27,,,,
CPT_7538_measurement_num_0,172.70875052547,-43.5130282471719,2486461.93331233,5743782.98719186,1576459.19,5182170.53,187.28,,,,
CPT_25964_measurement_num_0,172.709274817226,-43.4851165347509,2486493.55591626,5746884.1826132,1576490.74,5185270.5,187.29,,,,
CPT_26115_measurement_num_0,172.716284899895,-43.4970191102346,2487065.13114943,5745563.73043728,1577062.11,5183950.58,187.33,,,,
CPT_44688_measurement_num_0,172.709237956769,-43.4831329695658,2486489.8078951,5747104.54946548,1576486.99,5185490.78,187.33,,,,
CPT_50722_measurement_num_0,172.696240056126,-43.4309069286205,2485417.19764953,5752903.14996386,1575414.74,5191287.11,187.34,,,,
CPT_93587_measurement_num_0,172.681830527163,-43.4857098729852,2484273.66906405,5746810.18099303,1574271.73,5185196.49,187.35,,,,
CPT_24455_measurement_num_0,172.636129017144,-43.5138100402828,2480590.21755902,5743673.16140271,1570589.79,5182060.6,187.35,,,,
CPT_2222_measurement_num_0,172.717237680007,-43.4918481378831,2487140.25108569,5746138.49684246,1577137.19,5184525.12,187.35,,,,
CPT_6419_measurement_num_0,172.675275680994,-43.5112086280483,2483754.40293871,5743975.19599532,1573752.73,5182362.6,187.36,,,,
CPT_25915_measurement_num_0,172.707493802507,-43.4775819468948,2486346.55037929,5747720.78408043,1576343.78,5186106.77,187.36,,,,
CPT_3683_measurement_num_0,172.711846550152,-43.5014233577878,2486707.83911272,5745073.18316184,1576704.97,5183460.22,187.38,,,,
CPT_4314_measurement_num_0,172.71071925146,-43.5063549513157,2486618.5622141,5744524.95789132,1576615.74,5182912.21,187.38,,,,
CPT_25521_measurement_num_0,172.673042327664,-43.5143498870705,2483575.17333436,5743625.49373633,1573573.58,5182013.03,187.39,,,,
CPT_3299_measurement_num_0,172.732276877043,-43.5258050878179,2488368.798884,5742369.78735788,1578365.32,5180757.94,187.39,,,,
CPT_15898_measurement_num_0,172.715442840085,-43.5045231767772,2486999.85896118,5744729.78103588,1576996.88,5183116.96,187.4,,,,
CPT_33305_measurement_num_0,172.701298989837,-43.5137940161097,2485859.71062233,5743695.78692763,1575857.21,5182083.35,187.41,,,,
CPT_2191_measurement_num_0,172.716232711624,-43.4972550734524,2487060.99902798,5745537.50011425,1577057.98,5183924.36,187.41,,,,
CPT_24739_measurement_num_0,172.704481832131,-43.5151470745845,2486117.60010558,5743546.37153491,1576115,5181934,187.43,,,,
CPT_50806_measurement_num_0,172.642315080266,-43.5128576384578,2481089.95473352,5743781.12913241,1571089.33,5182168.54,187.45,,,,
CPT_22419_measurement_num_0,172.700380002781,-43.5035599579921,2485781.33493019,5744832.54767693,1575778.84,5183219.66,187.45,,,,
CPT_2451_measurement_num_0,172.717036576422,-43.491213106812,2487123.74567379,5746208.99505344,1577120.69,5184595.59,187.45,,,,
CPT_49223_measurement_num_0,172.687590874507,-43.5180195536501,2484753.04872188,5743222.27627826,1574751,5181610,187.45,,,,
CPT_25966_measurement_num_0,172.709292605539,-43.4853010784447,2486495.06618847,5746863.68451189,1576492.25,5185250.01,187.46,,,,
